,FILE NAME,UUID,Omnia UUID,Talk Title,Description,SP1,SP2,SP3,MOD,file_name,id,download_link,project_name
587,B21.2_WS20_724967689_TLK_EDT_V3_FIN,724967689,66c2c32b-f2b7-4d8c-a6c0-87e175aab183,Can green tech save the planet?,"In the fight to save the planet, it can be hard to see the forest for the trees. Enter Ecosia and Dr Jane Goodall, DBE. The world’s only tree-planting search engine has partnered with the world-renowned ethologist and environmentalist to plant tree corridors in Uganda. In this exclusive Web Summit session, we hear from Ecosia’s chief tree planting officer, Pieter Van Midwoud, and Dr Goodall, founder of the Jane Goodall Institute and UN Messenger of Peace, about how their two organisations are harnessing tech to chart a new course for conservation as they tackle the climate crisis.","Jane Goodall, DBE",Pieter Van Midwoud,,Patrick Greenfield,B21.2_WS20_724967689_TLK_EDT_V3_FIN.mp4,d32ba63d-6536-48e9-b453-1d72fff6fe14,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/453cb188-d1cc-4901-b6d9-2dce37c9ff90/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22B21.2_WS20_724967689_TLK_EDT_V3_FIN.mp4%22%3B%20filename%2A%3D%22B21.2_WS20_724967689_TLK_EDT_V3_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LPADk4MnELPQBgPmP&x-amz-meta-resource_id=d32ba63d-6536-48e9-b453-1d72fff6fe14&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T234954Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=e28eb857a45171a6ab7d4466280c768835df85736c9c529a940054ffc1309663,YAL Ingest - NO Touch
588,F11.2_WS20_724967692_TLK_EDT_V4_FIN,724967692,ff0a1e09-6aaf-4777-96ce-9d84d1dddc5f,From superstar to underdog to cultural icon – building a brand beyond the ring,"Join Drew in a fireside chat as he discusses his personal story of inspiration, honing his skills across the globe, and tapping into his rare combination of size, athletic ability and charisma for a triumphant return on the global stage.",Drew McIntyre,,,DJ Ace,F11.1_WS20_724967692_HST_INT_EDT_V1_FIN.mp4,73a5d9fa-e759-4d3d-b6e3-e32695d6be02,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/186cf010-b0fa-4dcf-81f2-3ee4e62d6ba1/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22F11.1_WS20_724967692_HST_INT_EDT_V1_FIN.mp4%22%3B%20filename%2A%3D%22F11.1_WS20_724967692_HST_INT_EDT_V1_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LVVTnS1Yrk98DiEAI&x-amz-meta-resource_id=73a5d9fa-e759-4d3d-b6e3-e32695d6be02&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235144Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=aa6d9f273df185404ddbe4025f9e32f105848332a7f2477a29a9440c0e33f86f,YAL Ingest - NO Touch
589,F11.2_WS20_724967692_TLK_EDT_V4_FIN,724967692,ff0a1e09-6aaf-4777-96ce-9d84d1dddc5f,From superstar to underdog to cultural icon – building a brand beyond the ring,"Join Drew in a fireside chat as he discusses his personal story of inspiration, honing his skills across the globe, and tapping into his rare combination of size, athletic ability and charisma for a triumphant return on the global stage.",Drew McIntyre,,,DJ Ace,F11.2_WS20_724967692_TLK_EDT_V4_FIN.mp4,ffe18727-56a0-47a0-8972-b7cdd4f0eea0,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/0261deca-b085-4b23-9b30-34c24d1dc1ca/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22F11.2_WS20_724967692_TLK_EDT_V4_FIN.mp4%22%3B%20filename%2A%3D%22F11.2_WS20_724967692_TLK_EDT_V4_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LVVTnS1Yrk98DiEAI&x-amz-meta-resource_id=ffe18727-56a0-47a0-8972-b7cdd4f0eea0&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235144Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=990ab2f7612528a690cfc0e159a30ea0e95aecf8d0bc64b60d18a01766ec81e9,YAL Ingest - NO Touch
590,D38.2_WS20_724967694_TLK_EDT_V3_FIN,724967694,1c793886-6dae-4f6a-8a02-a7eba127f73a,Navigating the CEO-investor relationship,"Some investments take years to make, and the CEO-investor relationship is carved out along the way. Top VC Fred Wilson and Quizlet CEO Matthew Glotzbach are here to tell us about their journey from the chase to the boardroom. ",Fred Wilson,Matthew Glotzbach,,Melody Hahm,D38.1_WS20_724967694_INT_HST_EDT_V1_FIN.mp4,2f60622a-0edf-4557-a622-0d42e411316b,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/a84a7f2a-2042-4c18-b7c8-8af2264ab1e6/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22D38.1_WS20_724967694_INT_HST_EDT_V1_FIN.mp4%22%3B%20filename%2A%3D%22D38.1_WS20_724967694_INT_HST_EDT_V1_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LThr7oUaQcKQG0-EB&x-amz-meta-resource_id=2f60622a-0edf-4557-a622-0d42e411316b&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235113Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=d16f8158179e71988404e45ffa8afdc43f198c735bb5f1b0c1859bf94cb2085f,YAL Ingest - NO Touch
591,D38.2_WS20_724967694_TLK_EDT_V3_FIN,724967694,1c793886-6dae-4f6a-8a02-a7eba127f73a,Navigating the CEO-investor relationship,"Some investments take years to make, and the CEO-investor relationship is carved out along the way. Top VC Fred Wilson and Quizlet CEO Matthew Glotzbach are here to tell us about their journey from the chase to the boardroom. ",Fred Wilson,Matthew Glotzbach,,Melody Hahm,D38.2_WS20_724967694_TLK_EDT_V3_FIN.mp4,215beb92-5b74-498c-8707-23ae7f2e8a72,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/e0ba7c5a-b520-485e-ab1f-abd8bc91f458/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22D38.2_WS20_724967694_TLK_EDT_V3_FIN.mp4%22%3B%20filename%2A%3D%22D38.2_WS20_724967694_TLK_EDT_V3_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LThr7oUaQcKQG0-EB&x-amz-meta-resource_id=215beb92-5b74-498c-8707-23ae7f2e8a72&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235114Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=bce83c2803a6f0b23280799519f8e781000e316863b33d73e13f6222d437dd37,YAL Ingest - NO Touch
592,B26.2_WS20_724967698_TLK_EDT_V3_FIN,724967698,f1c64c67-6e5a-4a04-94aa-03556a4bc66f,How business can navigate the pandemic,Every industry has been hit hard during the pandemic. How do you lead during a time of crisis in a way that both steadies the ship and moves your company forward?,Caryn Seidman-Becker,Steve Case,,Stephanie Mehta,B26.1_WS20_724967698_INT_VOG_V1.mp4,5a0c8515-100f-4ff4-82ad-4adaac8b1203,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/1eae61cf-91b8-4628-bd6e-b6db331469fb/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22B26.1_WS20_724967698_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22B26.1_WS20_724967698_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LPADk4MnELPQBgPmP&x-amz-meta-resource_id=5a0c8515-100f-4ff4-82ad-4adaac8b1203&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T234956Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=f6fdf5b327080472b317151ca93c995fcbfe6601d7dfbab04c4abf5b2d30ee41,YAL Ingest - NO Touch
593,D37.2_WS20_724967701_TLK_EDT_V2_FIN,724967701,f9d636c3-78ae-42d8-8272-06b4d65dcdbd,The rise of the millenial investor,Has technology changed the investment game for the better?,Yoni Assia,,,,D24.1_WS20_724967701_INT_VOG_V1.mp4,94709186-c807-4e0d-ad83-dad1b3b250a2,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/e9284f4e-550b-401b-ab75-a29388f3873a/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22D24.1_WS20_724967701_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22D24.1_WS20_724967701_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LTGgpkOt4wkEET33F&x-amz-meta-resource_id=94709186-c807-4e0d-ad83-dad1b3b250a2&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235106Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=a04f5307c9eced46c430ecf39006bb74e30180bac5b591fa353dbd1ec5a6367a,YAL Ingest - NO Touch
594,D37.2_WS20_724967701_TLK_EDT_V2_FIN,724967701,f9d636c3-78ae-42d8-8272-06b4d65dcdbd,The rise of the millenial investor,Has technology changed the investment game for the better?,Yoni Assia,,,,D24.2_WS20_724967701_TLK_EDT_V2_FIN.mp4,896ba6c6-a349-4f16-a327-f6420590fe96,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/a57d2916-11c5-4f95-8e03-ff4b2d2be673/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22D24.2_WS20_724967701_TLK_EDT_V2_FIN.mp4%22%3B%20filename%2A%3D%22D24.2_WS20_724967701_TLK_EDT_V2_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LTGgpkOt4wkEET33F&x-amz-meta-resource_id=896ba6c6-a349-4f16-a327-f6420590fe96&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235106Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=966487adc3258c7ee97418d4c8b8d500e5dc9192b3bda3c76ab85817697ea800,YAL Ingest - NO Touch
595,E7.2_WS20_724967703_TLK_EDT_V3_FIN,724967703,ca3fc562-d6b2-496c-9912-d1f176b30c3a,Open web = open world?,"Join this talk to learn about how we can all benefit from the open web, and how the open web can serve as a global public resource.",Dries Buytaert,Matt Mullenweg,Mitchell Baker,Jeremy Kaplan,E7.1_WS20_724967703_INT_VOG_V1.mp4,fd2ca923-01d4-4179-8f69-ec9c305223d2,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/735f883d-82d2-49f1-b809-db15c450e425/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22E7.1_WS20_724967703_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22E7.1_WS20_724967703_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LVHsAu4sz0IgEamaD&x-amz-meta-resource_id=fd2ca923-01d4-4179-8f69-ec9c305223d2&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235140Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=094a4efc92cf0ba02bfb12b3761c10e107efa0628dde9d24d656ac6621756b24,YAL Ingest - NO Touch
596,E7.2_WS20_724967703_TLK_EDT_V3_FIN,724967703,ca3fc562-d6b2-496c-9912-d1f176b30c3a,Open web = open world?,"Join this talk to learn about how we can all benefit from the open web, and how the open web can serve as a global public resource.",Dries Buytaert,Matt Mullenweg,Mitchell Baker,Jeremy Kaplan,E7.2_WS20_724967703_TLK_EDT_V3_FIN.mp4,3695ea24-f8a6-4b2d-8f42-ab8a01fda751,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/ec007517-634d-4fb7-8471-194516f4fb9c/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22E7.2_WS20_724967703_TLK_EDT_V3_FIN.mp4%22%3B%20filename%2A%3D%22E7.2_WS20_724967703_TLK_EDT_V3_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LVHsAu4sz0IgEamaD&x-amz-meta-resource_id=3695ea24-f8a6-4b2d-8f42-ab8a01fda751&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235140Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=8c7390edc745d5f86e65c76826bccf8c4ac114b73903788a25f5baf6e29e6801,YAL Ingest - NO Touch
597,C24.2_WS20_724967705_TLK_EDT_V1_FIN,724967705,8b91ab69-a76b-415e-91ca-9f352b456b0c,"Facebook, elections and political speech","Hear from former UK deputy prime minister and now VP of Global Affairs and Communications at Facebook, Nick Clegg on Facebook, the election and everything in between.",Nick Clegg,,,John Micklethwait,C24.1_WS20_724967705_INT_VOG_V1.mp4,ad61ced6-ba10-4b97-a78c-60a11b263d20,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/60e6e8cb-65db-4c68-a2d5-411e0c146753/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22C24.1_WS20_724967705_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22C24.1_WS20_724967705_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LRGfQI62zKf4EOxnD&x-amz-meta-resource_id=ad61ced6-ba10-4b97-a78c-60a11b263d20&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235031Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=7d0aa482711bde6547bdfa7bd95807dc595aa15018a5c7b169da2003c4cdb8a6,YAL Ingest - NO Touch
598,C24.2_WS20_724967705_TLK_EDT_V1_FIN,724967705,8b91ab69-a76b-415e-91ca-9f352b456b0c,"Facebook, elections and political speech","Hear from former UK deputy prime minister and now VP of Global Affairs and Communications at Facebook, Nick Clegg on Facebook, the election and everything in between.",Nick Clegg,,,John Micklethwait,C24.2_WS20_724967705_TLK_EDT_V1_FIN.mp4,0199fd54-55ba-4e89-8c2f-30b56439c4f1,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/94e6cc24-25cd-4458-8bc0-33e2de02ea72/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22C24.2_WS20_724967705_TLK_EDT_V1_FIN.mp4%22%3B%20filename%2A%3D%22C24.2_WS20_724967705_TLK_EDT_V1_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LRGfQI62zKf4EOxnD&x-amz-meta-resource_id=0199fd54-55ba-4e89-8c2f-30b56439c4f1&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235031Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=d1e7581a87be5216479658f11defd5261d35c1113e09b219d1f945f631a0ae30,YAL Ingest - NO Touch
599,B31.2_WS20_724967708_TLK_EDT_V1_FIN,724967708,60dc3073-2f38-4b2c-8aef-c36f446addc9,Using AI to save the food industry,"This talk will showcase a rising star from the global startup scene, and highlight how they've grown exponentially over the past 12 months.",Matias Muchnick,,,,B31.1_WS20_724967708_INT_VOG_V1.mp4,91efbfd1-c3b3-41a1-894f-01cf37367a64,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/f48cd130-7e01-46b8-a966-6a7a99487962/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22B31.1_WS20_724967708_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22B31.1_WS20_724967708_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LPQpxtMys2ewG5dpB&x-amz-meta-resource_id=91efbfd1-c3b3-41a1-894f-01cf37367a64&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235000Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=d19547d5a02b5123174cd5c0c5f5d6a36fd759d8ec81f34179916265863ccfaa,YAL Ingest - NO Touch
600,B31.2_WS20_724967708_TLK_EDT_V1_FIN,724967708,60dc3073-2f38-4b2c-8aef-c36f446addc9,Using AI to save the food industry,"This talk will showcase a rising star from the global startup scene, and highlight how they've grown exponentially over the past 12 months.",Matias Muchnick,,,,B31.2_WS20_724967708_TLK_EDT_V1_FIN.mp4,36fe6c29-00ac-4459-8c99-035ecb27a444,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/809e8655-390e-43f6-b108-91e895f00516/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22B31.2_WS20_724967708_TLK_EDT_V1_FIN.mp4%22%3B%20filename%2A%3D%22B31.2_WS20_724967708_TLK_EDT_V1_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LPQpxtMys2ewG5dpB&x-amz-meta-resource_id=36fe6c29-00ac-4459-8c99-035ecb27a444&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235000Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=6e022365cf0e59355eff2b96a04384dd7db231e7b3068378ec19215cc3092fd4,YAL Ingest - NO Touch
601,D10.2_WS20_724967714_TLK_EDT_V2_FIN,724967714,2362e6d4-11d7-4528-9ce2-3eced7aacf07,Helping companies build valuable partnerships,"This talk will showcase a rising star from the global startup scene, and highlight how they've grown exponentially over the past 12 months.",Bob Moore,,,,D10.1_WS20_724967714_INT_VOG_V1.mp4,c0da13c4-5d76-40ec-a991-615686bd82d4,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/d585e957-1245-4180-a6f6-8d1019a1a5f3/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22D10.1_WS20_724967714_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22D10.1_WS20_724967714_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LSfhlnMNEbhMDPqHJ&x-amz-meta-resource_id=c0da13c4-5d76-40ec-a991-615686bd82d4&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235054Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=650722bff53148f2c9987509b1350775fb3deb3b12f90bac569f62a8a3097e68,YAL Ingest - NO Touch
602,D10.2_WS20_724967714_TLK_EDT_V2_FIN,724967714,2362e6d4-11d7-4528-9ce2-3eced7aacf07,Helping companies build valuable partnerships,"This talk will showcase a rising star from the global startup scene, and highlight how they've grown exponentially over the past 12 months.",Bob Moore,,,,D10.2_WS20_724967714_TLK_EDT_V2_FIN.mp4,821ec541-aa03-42a4-a3a8-60f38a054afb,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/642ea487-d647-4011-beeb-83c27f051855/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22D10.2_WS20_724967714_TLK_EDT_V2_FIN.mp4%22%3B%20filename%2A%3D%22D10.2_WS20_724967714_TLK_EDT_V2_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LSfhlnMNEbhMDPqHJ&x-amz-meta-resource_id=821ec541-aa03-42a4-a3a8-60f38a054afb&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235054Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=f36c3bc096ff9de85a1e68b1f72f9d1bc24274886b85537e1c12de655f474fb2,YAL Ingest - NO Touch
603,C34.2_WS20_724967715_TLK_EDT_V2_FIN,724967715,bbcfeb47-fdfb-4719-aca5-e69b2cf7a660,Are investors still investing?,"The present pandemic has left millions of people around the world without jobs, but some industries have prospered, such as tech. So, how has investing and funding changed in light of Covid-19, and what are the current trends? Top investors Renata Quintini and Tim Draper give us their view on the current VC landscape. ",Tim Draper,Renata Quintini,,Kia Kokalitcheva,C34.1_WS20_724967715_INT_VOG_V1.mp4,1215858b-b7ba-45a8-a04a-e283945b16ad,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/68a499f3-16b4-4cfc-993c-46f5bd315494/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22C34.1_WS20_724967715_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22C34.1_WS20_724967715_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LRhG4OEI9PKwGugkB&x-amz-meta-resource_id=1215858b-b7ba-45a8-a04a-e283945b16ad&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235038Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=9e8da6db193414a920e6005f2d9c9db6b4fb62314fdbf999451bc265bcfd8a25,YAL Ingest - NO Touch
604,C34.2_WS20_724967715_TLK_EDT_V2_FIN,724967715,bbcfeb47-fdfb-4719-aca5-e69b2cf7a660,Are investors still investing?,"The present pandemic has left millions of people around the world without jobs, but some industries have prospered, such as tech. So, how has investing and funding changed in light of Covid-19, and what are the current trends? Top investors Renata Quintini and Tim Draper give us their view on the current VC landscape. ",Tim Draper,Renata Quintini,,Kia Kokalitcheva,C34.2_WS20_724967715_TLK_EDT_V2_FIN.mp4,895e3fb8-b337-40c7-9b0a-bb53320bea94,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/9b6f4301-e815-479b-83e5-5c73538fbedb/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22C34.2_WS20_724967715_TLK_EDT_V2_FIN.mp4%22%3B%20filename%2A%3D%22C34.2_WS20_724967715_TLK_EDT_V2_FIN.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LRhG4OEI9PKwGugkB&x-amz-meta-resource_id=895e3fb8-b337-40c7-9b0a-bb53320bea94&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235038Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=e5c895ce2e18b45abaa459b39f89e516a3dfe16e0c4dcfcbbf772253b258f14f,YAL Ingest - NO Touch
605,B36.2_WS20_724967716_TLK_EDT_V2_FIN,724967716,70fae4a8-ce01-4ae0-991c-c5de64ec8e84,What today is telling us about tomorrow,"Benedict Evans, analyst and venture partner at Mosaic Ventures, is back with another insightful look at the trends that will define the tech industry over the coming months and years.",Benedict Evans,,,,B36.1_WS20_724967716_INT_VOG_V1.mp4,b8f11812-127f-4b41-b80f-bfda526e1f39,https://frameio-uploads-production.s3-accelerate.amazonaws.com/uploads/bf3d2ca1-1af5-40bd-972c-aba603f38fb0/original.mp4?response-content-disposition=attachment%3B%20filename%3D%22B36.1_WS20_724967716_INT_VOG_V1.mp4%22%3B%20filename%2A%3D%22B36.1_WS20_724967716_INT_VOG_V1.mp4%22&x-amz-meta-project_id=86d3165f-6409-4728-bf5c-1340b692afb3&x-amz-meta-request_id=Fk0LPdvKLLL1xp0EOuzD&x-amz-meta-resource_id=b8f11812-127f-4b41-b80f-bfda526e1f39&x-amz-meta-resource_type=asset&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAZ5BPIQ3GK7SUUGPX%2F20201202%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T235003Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=141869ee6f12c47aa5cbebeae13813ab2bd5b2bd8112319a7eb49b1119e669a0,YAL Ingest - NO Touch
