FILE NAME,UUID,Omnia UUID,Talk Title,Description,SP1,SP2,SP3,MOD
C21.2_WS20_711092663_TLK_EDT_V1_FIN,711092663,736b68c9-bc70-4605-818a-22821b09cfb8,Does sustainability have a branding problem?,"This session will explore whether sustainability is in need of a branding makeover. Lush chief sustainability officer Ruth Andrade, designer and founder Brian Collins, and Pia Heidenmark Cook, the chief sustainability officer of Ikea, will also discuss how we can inject pace into the campaign against climate change.",Brian Collins,Ruth Andrade,Pia Heidenmark Cook,Nelufar Hedayat
C24.2_WS20_711092665_TLK_EDT_V2_FIN,711092665,61432f32-36bb-49f4-9ea2-40b7ff8669e8,Act now to save Earth's future,"Inspired by the legacy of his grandfather, Jacques Cousteau, Philippe has set himself the mission of inspiring young people worldwide to act now for a sustainable future. Join this talk to learn more about his latest projects.",Philippe Cousteau,,,Isabel Hilton
C26.2_WS20_711092669_TLK_EDT_V2_FIN,711092669,bba3fd9d-1b3d-4c27-8fd4-e0983a75cb81,Microforestation: Breathing life into the world,"Sustainable forestry company Komaza is well on its way towards the goal of planting one billion trees by 2030, a move that will benefit more than two million farmers in sub-Saharan Africa. During this session, we will learn more about how this tech-enabled company is revolutionising the wood industry in Africa.",Esther Mutuma,,,
C29.2_WS20_711092673_TLK_EDT_V2_FIN,711092673,d52db9b0-6309-4f2d-92fb-38fcf18b3f25,Grabbing a plastic-free future by the bottle,"Join this panel discussion to hear from the founders and architects of the movement to stop plastic pollution, including award-winning singer-songwriter and Ocean Elder Jackson Browne and youth leader Melati Wijsen, in conversation with Dianna Cohen, co-founder and CEO of Plastic Pollution Coalition. This discussion will reveal the true impacts of the plastic pollution crisis and how we need to work together to drive solutions for a plastic-free future, now. ",Dianna Cohen,Jackson Browne,Melati Wijsen,
D23.2_WS20_711092676_TLK_EDT_V3_FIN,711092676,70c15d2c-cfc4-4500-989e-351c24d53f4e,Is a meat-free world Impossible?,"The CEO of plant-based food unicorn Impossible Foods, Pat Brown, will discuss why ending the use of animals for food is a crucial step in the battle against global warming.  He'll also reflect on the company's year, and ambitious plans for growth in 2021.",Patrick Brown,,,Laura Reiley
D3.2_WS20_711092681_TLK_EDT_V1_FIN,711092681,0748a330-bf44-4e49-98c8-f69fbdef464d,What does it mean to be a conservative?,"Renowned political commentator and republican Bill Kristol shares with us what it means to be a genuine conservative, and why he believes it is the right way to do politics.",Bill Kristol,,,
D20.2_WS20_711096566_TLK_EDT_V1_FIN,711096566,4da13170-3c9a-490f-92f8-5d74fb3099b6,What does it mean to be a progressive?,"Renowned political commentator and democrat Brian Tyler Cohen explains to us what it means to be a progressive, and why this is the right way to do politics.",Brian Tyler Cohen,,,
D29.2_WS20_711096571_TLK_EDT_V1_FIN,711096571,b9746a40-d463-4f59-8bdf-051348608bcf,Is your data safe?,"Protecting your data from those who would misuse it is incredibly difficult, but important. Join us to hear from Helen Dixon, the woman in charge of ensuring that companies are not misusing your data in Europe.",Helen Dixon,,,Sam Schechner
D32.2_WS20_711096575_TLK_EDT_V2_FIN,711096575,06472684-7d69-4040-a287-2172c277e152,Making the global economy fairer,"The economy has never been more global than it is today. But with the Covid-19 pandemic shutting down international travel and trade, we might be in the midst of a global re-ordering. In this session, we will hear about the role of tech in the global economic and political order.",Marietje Schaake,Christian Lanng,,Jim Edwards
D38.2_WS20_711096584_TLK_EDT_V1_FIN,711096584,776becc3-fdf9-47c9-9fb6-66ba2e279872,The ethics of fighting poverty,"More than 700 million people currently live below the poverty line, lacking the basic necessities of life. This is a monumental dereliction of our moral and ethical obligations. Join us to hear from a man often described as the most influential philosopher of the last 50 years – Peter Singer – as he discusses the lives you can save.",Peter Singer,,,Larissa MacFarquhar
D35.2_WS20_711096587_TLK_EDT_V1_FIN,711096587,25024e45-8905-4940-a16a-6a0ef31cec26,Technology and an inclusive economic recovery,"This year has accelerated digital transformation in almost every facet of our lives. While digital technology has brought numerous benefits to society, it has also laid bare existing inequities, as well as potential risks to our privacy and security. Microsoft president Brad Smith addresses how the public and private sectors can work together to ensure that digital technology benefits all communities and protects our rights.",Brad Smith,,,Stephanie Mehta
E3.2_WS20_711096590_TLK_EDT_V3_FIN,711096590,8695f190-75a9-4938-b82b-a85ebbe8f3d0,How to hack your health and happiness,"We have a lot to thank tech for. In the right hands, it can enhance our fitness, general health and overall well-being. This panel of experts explores how to get the best from your healthtech experience.",Mark Gainey,Laura Chambers,Elaine Chiquette,Katherine Ellen Foley
E6.2_WS20_ 711096592_TLK_EDT_V2_FIN,711096592,7b81d274-8279-4b97-9818-2517429011ee,Covid-19: Expediting digital health in China,"Join Chinese healthtech unicorn WeDoctor as the team shares their observations of how Covid recovery can happen, and what it means for China's digital health industry.",Liao Jieyuan,,,
E11.2_WS20_711096595_TLK_EDT_V1_FIN,711096595,4b206885-97fd-4961-b499-fd0a211cbbca,Neurorights and the brain arms race,"Who owns your thoughts? Right now, you. But tomorrow...? The benefits of brain-computer interfaces for patients are clear but, for the general population, the lines blur. This session is a futuristic deep dive into BCI tech, and the implications and ethics for the dawn of a new human era.",John Krakauer,Rafael Yuste,,Ruth Reader
D26.2_WS20_711096596_TLK_EDT_V2_FIN,711096596,ebe645a5-ab58-477d-82d0-930ab5e018d7,The fusion of urban and virtual spaces,"Acclaimed architect Patrik Schumacher will discuss how the true potential of a marriage between cyberspace and architecture can finally be achieved, as new technological capacities, new investment and new pandemic needs incentivise the realisation of this dream. ",Patrik Schumacher,,,
E14.2_WS20_711097188_TLK_EDT_V1_FIN,711097188,604dcb13-8dd5-41ad-909f-9e062e43a479,Mapping the genome: Is the Finnish line in sight?,"The FinnGen project is one of the largest and most ambitious genomic studies the world has ever seen. We meet the man leading the charge to revolutionise the science and study of genetic research, analysing many thousands of disease endpoints, estimating many millions of genotypes, and taking personalised medicine into realms as yet unexplored.",Aarno Palotie,,,Katie Collins
E17.2_WS20_711097196_TLK_EDT_V3_FIN,711097196,0f78727f-cfdd-471a-b692-7efef9ed841b,Frontline fears: What does the Covid long haul look like?,"Frontline workers are tired, but the fight's not over. We ask two global health experts about burnout and pandemic panic, and how caregivers on the ground can best navigate the storm.",Dame Til Wykes,Michael Dowling,,Paul Nuki
E18.2_WS20_ 711097200_TLK_EDT_V1_FIN,711097200,bdd2805e-d058-4300-a61f-1ec5f983bfd9,Peloton’s connected fitness revolution,"The pandemic has accelerated consumers' exodus from gyms, rapidly expanding the at-home fitness category. Peloton, often described as the pioneer of connected fitness, had a nine-year head start in the space, and now has a global community of 3.1 million members. In this session, Peloton co-founder and COO Tom Cortese will give insight into the fitness industry’s inevitable shift into the home, and the role that fitness technology plays in fulfilling the human need for connection, convenience and community.",Tom Cortese,,,
E23.2_WS20_711097203_TLK_EDT_V2_FIN,711097203,e6c37495-497c-4b12-ba34-d868eb2db61e,Bridging the data gap in Africa,54gene has been making great progress in data evolution in Africa. Gathering more insights from African genetics will inform studies and ensure medicines are safer for Africans. 54gene CEO Abasi Ene-Obong and his team are working towards becoming integral in bringing the promise of precision medicine to people of African descent everywhere.,Abasi Ene-Obong,,,
E26.2_WS20_711097204_TLK_EDT_V3_FIN,711097204,6a0baaa1-e79a-433a-a861-29d1bcf1d7dc,Finding a drug diamond in the rough,"When it comes to drug discovery, science can sometimes play second fiddle to corporate strategy. How do we make the journey from lab shelf to shop floor as quick and painless as possible? Enter: the scrappy startup-turned-superstar and the big pharma heavyweight to discuss R&D, disruption, and what legacy companies can learn from recent arrivals (and vice versa).",Vivek Ramaswamy,Alan Hippe,,Katherine Ellen Foley
D13.2_WS20_711262470_TLK_EDT_V3_FIN,711262470,5ea6760a-65a3-4c5c-b56a-cd8320701601,Blockchain: What now?,"The potential of blockchain has always far exceeded the crypto use-case. What possibilities exist in the near- to far-future, and how do we get there?",Brian Behlendorf,,,Daniel Roberts
B6.2_WS20_711262474_TLK_EDT_V5_FIN,711262474,76025d0c-a22d-430a-a970-0085b4c62a60,Leading d̶a̶n̶g̶e̶r̶o̶u̶s̶l̶y̶ courageously,"An ethics handbook is crucial in 2020 for leaders in the social, corporate and tech spheres. This super-fireside explores myriad ways to set the course for new-age leadership. ",Dan Price,Ronny Chieng,,Paul Michelman
D10.2_WS20_ 711262476_TLK_EDT_V2_FIN,711262476,2430e766-8aa3-47f2-bd1a-0be30ae425bb,Everything is vulnerable,"Beyond white hats and bug bounties, what is the future of ethical hacking? We explore why every company should have a way to receive reports from hackers, and why, in future, ignoring hackers might even be viewed as negligence.",Michiel Prins,,,Raphael Satter
B15.2_WS20_711262478_TLK_EDT_V2_FIN,711262478,44224c92-0ecb-44d3-bfc9-105fb60bd9a4,Launch your rockets – learn to fail,"Learn to fail, or fail to learn – a choice that applies as well to rocket liftoff as to anything else. Hear from the founder of space unicorn Rocket Lab on how he successfully launched his childhood dreams.",Peter Beck,,,Neel V Patel
D5.2_WS20_711262479_TLK_EDT_V1_FIN,711262479,,Three ways tech is solving medical problems,Shez talks us through three examples of breakthroughs in medical technology that can change our health for the better.,Shez Partovi,,,
D20.2_WS20_711262484_TLK_EDT_V2_FIN,711262484,499b005c-394a-42f4-8bd3-353ccf67b962,Working together apart: Building swift trust,"Remote teams rely on each other across time zones, cultures, and more. Having a good foundation of trust is key to successful projects. How can we work together apart?",Prashanth Chandrasekar,,,Amrita Khalid
D27.2_WS20-711262486-TLK-EDT-V2_FIN,711262486,d1d2f5f0-0e4a-4bf7-84b9-58b3dc3ee0db,Evolving patterns,"What patterns can we find in the security industry in 2020? In some instances, the world has turned upside down, while in others it’s business as usual. ",Eduardo Cabrera,Marene Allison,,Don Clark
B24.2_WS20_711262487_TLK_EDT_V2_FIN,711262487,316d400a-8d5b-4069-bc47-1d92838ceed1,Building alicorns,Equality has been put under the magnifying glass in 2020. This session explores the systematic challenges and exclusive opportunities facing female founders on their way to building alicorns. ,Katie Rosen Kitchens,Trae Vassallo,Michelle Zatlyn,Michelle Castillo
D34.2_WS20-711262489-TLK-EDT_V1_FIN,711262489,aff8c4d9-e59d-48b7-9640-163d2670f09f,The Internet Computer: A plan to redesign the internet,"The Internet Computer allows for the creation of a new breed of open internet services, running directly on the public internet rather than on centrally-controlled servers owned by tech giants. This talk will showcase a rising star from the global startup scene – the Dfinity Foundation – and its exponential growth over the past 12 months, as it strives to transform the public internet into a revolutionary new computing platform that will ensure the internet remains open and free. ",Dominic Williams,,,
B31.2_WS20_711262490_TLK_EDT_V4_FIN,711262490,c9af0e11-ff63-4a92-8de1-7fc981fdadd5,Unicorn evolution theory,"So you've created a unicorn. Now what? What are the next steps in taking the team on an ever-growing, more sustainable and profitable path? Those who have led exits share a tip or two.",Niklas Östberg,Eilert Giertsen Hanoa,,Ashkan Kalantary
D37.2_WS20_ 711262491_TLK_EDT_V1_FIN,711262491,5287df23-f817-45a2-9fda-36347d8d7860,The privacy paradox and security dilemma,What value do we really put on privacy when our words and actions are so misaligned? The internet can be both safe and open – educate yourself to keep up. ,Bruce Schneier,Paul Syverson,Susan Landau,
B38.2_WS20_711262496_TLK_EDT_V3_FIN,711262496,205c124c-9c33-47e0-a1ad-8e7b36ff44cf,How to sell a great story,It all comes down to storytelling. Setting the narratives straight for a new product or a spin-off? Let experienced raconteurs lead the way.,Amit Bendov,Steffi Czerny,David Schneider,Adi Ignatius
B52.2_WS20_ 711262499_TLK_EDT_V2_FIN,711262499,941ba3e3-c5b7-4df7-b1d6-5d843c1e3145,The land of hustle and hurdle,"With an exceedingly strange 2020 coming to an end, have we missed any rising trends in the global markets? We take a virtual trip across the continents to find out.",Florian Hagenbuch,Christina Sass,,Judith Nwandu
E33.2_WS20_711262500_TLK_EDT_V1_FIN,711262500,8641ea32-aa02-4057-9d61-381f7a886486,How to smash distributed work,Working from home isn’t an experiment any longer – we’re in this for the long run. Ever wondered how hundreds of thousands of people can work efficiently when spread over different physical locations? Join Drew to get the answers to this and many more questions.,Drew Houston,,,Alex Konrad
B45.2_WS20_711262502_TLK_EDT_V1_FIN,711262502,4a9b0d84-58f3-4111-8bdf-7e4e11400771,Toronto's fight against Covid-19,Hear from Toronto mayor John Tory and Shopify president Harley Finkelstein on the great work being done on both sides when it comes to the Covid-19 response and the city's ShopHERE incentive.,John Tory,Harley Finkelstein,,Alicja Siekierska
E15.2_WS20_711262503_TLK_EDT_V2_FIN,711262503,f7f0df70-ff1f-4cef-8e47-a6eb7f549b32,Ethical tech: Creating a framework that works,"By considering the elements of ethical technology, organisations can develop a comprehensive approach across multiple fronts, from product development to the way leaders interact with their teams. In this session, Dr Rebecca Parsons will provide recommendations on what processes and frameworks can be used to foster an ethical technology practice, as well as guidance for implementation.",Rebecca Parsons,,,
C6.2_WS20_711262504_TLK_EDT_V1_FIN,711262504,c5fb92b0-3116-48f0-8a4b-a589a08cab9c,From novelty to necessity: how the pandemic changed drone delivery for good,"As on-demand delivery surges during COVID, drones offer a contactless, efficient, and greener alternative. In this fireside, learn how Google Wing have built a small, zero-emission aircraft and navigation system that can deliver packages directly to homes in minutes. ",James Burgess,,,Steven Levy
E18.2_WS20_711262507_TLK_EDT_V2_FIN,711262507,1696817f-2302-4a00-b012-975d84f54801,12 months in,"In his talk, David Henshall explains how to strategically create a world-class business model that offers and enables remote work, makes your employees happier and more productive, and attracts and retains the talent you need to move your business forward.",David Henshall,,,Ines Ferre
B42.2_WS20_711262509_TLK_EDT_V3_FIN,711262509,d4a8a4de-f98b-460c-932a-21448d18703d,Flying high with Hydrogen,"How can we make flying sustainable? Turns out the answer might be closer than we think! In this panel, we're finding out how it can be done.",Paul Eremenko,Jean Brice Dumont,,Alex Davies
D16.2_WS20_711262511_TLK_EDT_V2_FIN,711262511,48653ad5-7568-40df-8eb0-fcbe9b82d56a,Creating a culture of customer success,Learn five actionable techniques that Skilljar uses to ensure that customer focus is a core focus throughout the organisation – one that results in 97 percent customer retention and an NPS of 79.,Sandi Lin,,,
C17.2_WS20_711262514_TLK_EDT_V1_FIN,711262514,c46b9a11-fd79-4ee8-9d70-03ea1bb7ef14,Golden-AI: Aston Martin's plan for autonomous luxury,"Aston Martin is 107 years old, and one of the world’s most iconic car brands. Marek Reichman, the auto manufacturer's chief creative officer, discusses Bond, and working with David Martin of Fantasy to modernise the company's operating systems, while preserving the integrity of the legendary Aston Martin design and driving experience.",David Martin,Marek Reichman,,Rachel Crane
E19.2_WS20_711262516_TLK_EDT_V4_FIN,711262516,1874609b-ac6a-4c50-8522-2f2ca9a858e1,Leadership during a pandemic,During crises is when leadership matters most. Join the CEOs of OVHcloud and SUSE as they discuss what challenges – and opportunities – the global pandemic brought to their businesses. ,Melissa Di Donato,Michel Paulin,,Rhett Power
C22.2_WS20-711262518-TLK-EDT-V2_FIN,711262518,cf6143be-9918-4e2f-b383-04292e2b4dad,"The next wave: Driving into the future, from autonomous to AI","The automotive industry is in the process of great transformation. Connective technology, autonomous systems and new business models could expand the market by more than a trillion US dollars over the next decade. These technologies promise to reduce road injuries, which the World Health Organization lists as one of the top 10 causes of death worldwide.

The virtuous cycle of tech and business value converge as autonomous vehicles expand the possibilities of mobility and transportation use-cases, providing more data that, in turn, fuels insights and improvements driven by AI and deep learning.",Young Sohn,Amnon Shashua,,
E22.2_WS20_711262521_TLK_EDT_V2_FIN,711262521,c96b54c9-c287-4ca8-bdbf-a6ec96d8f9ad,"Making your business, and team, video-first","Vimeo is the leading video SaaS platform for businesses. Today, as the pandemic forces us all to communicate in new ways, the platform is helping businesses large and small use video to connect with their customers and teams. In this conversation, CEO Anjali Sud will share how the demand for video has exploded since March, and how the company is innovating to make every business and team video-first.",Anjali Sud,,,Steven Rosenbush
E25.2_WS20_711262525_TLK_EDT_V2_FIN,711262525,ab25ad03-e659-4a27-982c-14bd262e386a,Scaling a product without losing your soul,"Des Traynor talks about everything that helped Intercom stay on track, from the principles the company followed and how the business scaled to how product roadmaps evolved over the years. In short, he’ll talk about growing Intercom from a scrappy startup that hoped to one day have a few customers into an enterprise software company changing the worlds of support, sales, and marketing. Oh, and there'll be examples too!",Des Traynor,,,
C25.2_WS20_711262526_TLK_EDT_V3_FIN,711262526,62304403-2ad2-4a0e-b3b5-665ffd2522f3,The move from macro to micro mobility,"Have you been dissuaded from using mass transport recently? Is the freedom of micro-mobility more appealing? CEO of Lime, Wayne Ting, is here to discuss the company's plans for the next decade.",Wayne Ting,,,Steven Levy
E30.2_WS20_711262527_TLK_EDT_V2_FIN,711262527,f325654a-fb2c-4711-bace-61150fdbe94d,From zero to unicorn: Lessons in starting up,"Girish Mathrubootham will discuss redefining customer engagement, why the customer experience matters, and what Freshworks is doing to win customers for life.",Girish Mathrubootham,,,
C30.2_WS20_711262530_TLK_EDT_V1_FIN,711262530,ca280964-9a47-400b-84b9-86cd6d419cb5,"Working from home, with superstar DJ David Guetta","In this fireside interview, international superstar David Guetta talks about producing music during the pandemic. It’s been an incredible year for the DJ and producer, who has raised more than US$1.5 million in Covid-19 relief and has broken the Guinness World Record for the most-watched livestream on Facebook. ",David Guetta,,,Tim Kash
E10.2_WS20_711262531_TLK_EDT_V2_FIN,711262531,7775b138-daf2-41f2-8ac0-cabbb803fa60,WfH: The new reality,What seemed to be the world's largest experiment is now a reality that is seemingly here to stay.,Aaron Levie,,,Alex Kantrowitz
F24.2_WS20_711262533_TLK_EDT_V2_FIN,711262533,7dd3452e-f9ed-481e-9bed-1198ab866f83,Tales from Europe’s first decacorn: How to build an enduring company,"Headquartered until just a few years ago in an apartment in Bucharest,
Romania, UiPath is now Europe’s first decacorn, and is on a mission to unlock human creativity
and ingenuity by empowering workers through software automation. Co-founder and CEO Daniel Dines joins Sequoia partners Carl Eschenbach and Luciana Lixandru in conversation
about the future of automation, the digital workplace during and after Covid-19, and what it
takes to build a leading global company.",Daniel Dines,Luciana Lixandru,Carl Eschenbach,
C38.2_WS20-711262534-TLK-EDT-V2_FIN,711262534,,From startup to SPAC: The founder story,"In this short and sweet keynote, find out how George Arison, the founder of Shift, brought his company public via a SPAC during a pandemic.",George Arison,,,
C43.2_WS20_711262537_TLK_EDT_V2_FIN,711262537,23258537-2dc7-4a1f-935a-38b7702b1ea5,Founding a billion-dollar startup success,"Jesse Levinson co-founded Zoox in 2014. In 2020, the autonomous vehicle company has just been acquired by Amazon. In this fireside, Jesse will give us the insider track on scaling with style.",Jesse Levinson,,,Iyaz Akhtar
C12.2_WS20_711368349_TLK_EDT_V2_FIN,711368349,f6fc87b2-e6b3-4187-a157-d6713a2c9508,Internet: Who owns our data?,Civil rights don't disappear when you go online. Find out about the dilemma facing internet users worldwide.,Cindy Cohn,,,David Gilbert
B6.2_WS20_711368352_TLK_EDT_V2_FIN,711368352,fbe86c81-0770-4699-9a1f-74a3015e2553,Meaningful creation in the internet of things,"How do you make the IoT world come to life? In this keynote, Xiaomi President Xiang Wang will dIscuss how. ",Xiang Wang,,,Xin Li
C17.2_WS20_711368361_TLK_EDT_V1_FIN,711368361,643aa846-ef8e-41c5-a93a-66eb23ae780f,"The past, present and future of unified artificial intelligence","This talk will showcase a rising star from the global startup scene, and highlight how they've grown exponentially over the past 12 months.",AJ Abdallat,,,
C20.2_WS20_711368364_TLK_EDT_V2_FIN,711368364,118391e5-e7ec-4798-ab17-b2226be13f0e,"Why things are complex: Time, life and the universe","Join us to hear from renowned theoretical physicist, Sean Carroll, about order turning to disorder, why existence is complicated, and the implications that has for life on Earth.",Sean Carroll,,,
B11.2_WS20_711368366_TLK_EDT_V2_FIN,711368366,05e92c82-510f-47f9-a33a-b077c8fa4974,We move in our own Waze,How many Waze can you diversify a navigation app? Let's find out.,Noam Bardin,,,Andrew J Hawkins
C23.2_WS20_711368371_TLK_EDT_V2_FIN,711368371,afbffde3-26c4-4450-a541-2d75867cbf99,Ethics and data collection,"Is it possible to collect big data ethically? We discuss the possibilities for the use of our information, and what's needed to make this happen.",Or Lenchner,Jen King,,
B14.2_WS20_711368372_TLK_EDT_V2_FIN,711368372,bda9d94c-d21f-4abb-bd3c-99895f2eaaa7,Manna from heaven; dessert from a drone,Is food delivery about to reach new heights? Let's find out.,Bobby Healy,,,
C28.2_WS20_711368375_TLK_EDT_V1_FIN,711368375,2786d43f-7b17-45c3-ae11-86e153072f34,Commercialising AI: Virtual twins and the future of work,"This talk will showcase a rising star from the global startup scene, and highlight how they've grown exponentially over the past 12 months.",Natalie Monbiot,,,
F16.2_WS20_ 711368376_TLK_EDT_V1_FIN,711368376,5683b973-beb9-4ec7-bf06-376da6f170b3,The ethics of an AI arms race,Is it fair to use AI in the military? Let's discuss.,Palmer Luckey,,,David Pierce
C35.2_WS20_711368382_TLK_EDT_V1_FIN,711368382,184d44db-6a8a-4e1f-89c2-d1c1d49eaf13,Machine learning and drug discovery,"Can machine learning assist in discovering new drugs? Using cutting-edge biological tools to generate massive amounts of data and using powerful algorithms to find subtle patterns will result in faster, cheaper and better discoveries.",Daphne Koller,,,Dan Kendall
C40.2_WS20_711368395_TLK_EDT_V3_FIN,711368395,b1dae67f-762f-475f-865c-080a27c32a06,"Collaboration platforms: All for one, one for all","What have we learned about collaboration during the testing times of the past year? With technology's assistance, we may be able to work together smarter from now on.",Dmitry Grishin,,,João Tomé
C43.2_WS20_711368403_TLK_EDT_V3_FIN,711368403,31f65757-24c7-423c-a3ee-0af573ffafce,Is it time for engineers to reclaim security?,"This talk will showcase a rising star from the global startup scene, and highlight how they've grown exponentially over the past 12 months.",Yasyf Mohamedali,Jon Bass,,
C48.2_WS20_711368410_TLK_EDT_V1_FIN,711368410,ea436310-4fd6-4ba9-a275-9cd45b568335,Follow the money: Untangling complex fraud networks,A look at the power of graph databases applied to the FinCEN files. Emil walks us through an overview of the money trails and the relationships involved.,Emil Eifrem,,,Chelsea Bruce-Lockhart
D5.2_WS20_ 711369418_TLK_EDT_V2_FIN,711369418,645f828e-5149-4175-94a3-c0702cba5ce7,Protecting your customers' data,"Join Dashlane's Co-founder, Emmanuel Schalit in conversation with B Capital Group's, General Partner, Rashmi Gopinath discussing the future of security and privacy of our data on the internet.",Emmanuel Schalit,Rashmi Gopinath,,
D7.2_WS20_711369425_TLK_EDT_V1_FIN,711369425,c2884ab2-8dc8-4bd7-9916-7cad54da2cae,The secret life of remote teams,"As the world doubles down on working from home, the pros and cons of remote work have been revealed. Cutting commute times and slashing office space have their upsides, but can teams ever be as strong?",Jason Fried,,,Jessi Hempel
D13.2_WS20_711369428_TLK_EDT_V4_FIN,711369428,6173e59d-cc2c-4c59-8693-1a6c329ded65,Building a cyber AI powerhouse,"Nicole Eagan, the CSO of the world's leading cyber AI company and the creator of Autonomous response technology and Talis Capital's Managing Partner, Vasile Foca discuss how to build a successful business during uncertain times and how to stay ahead of the curve in an increasingly crowded market",Nicole Eagan,Vasile Foca,,Don Clark
D21.2_WS20_711369435_TLK_EDT_V1_FIN,711369435,b2e5e4e2-c2e2-4e5f-ad50-fee22bea60f6,Financial sense and social resonance,"Adaire Fox-Martin will discuss how, by partnering with social enterprises, businesses can accelerate growth and ensure their operations include a positive humanitarian and environmental impact.",Adaire Fox-Martin,Karen Lynch,,Joseph Williams
B25.2_WS20_711369441​ ​_TLK_EDT_V2_FIN,711369441,570c7938-309e-4a84-963b-d2f0eeb59441,Digitalising the freight market,"Ontruck co-founder and chief operating officer Rika Christanto will discuss how the company is attempting to digitalise the freight market by connecting companies who have road freight shipping needs with the Ontruck network of more than 2,200 lorry drivers.",Rika Christanto,,,
B28.2_WS20_711369444_TLK_EDT_V2_FIN,711369444,24687109-e964-4499-8fc4-fde4cbf785ea,Adapting during a pandemic,"In this interview, Bolt founder Markus Villig will discuss how Bolt adapted its services to the public during the ongoing pandemic, and what the future of urban mobility looks like in the post-Covid world.",Markus Villig,,,Tim Stevens
B31.2_WS20_711369450_TLK_EDT_V1_FIN,711369450,db7f5f22-2e27-4fec-b634-76c45b02a2c1,Time’s  p̶e̶r̶s̶o̶n̶ robot of the year,Want to meet the robot on the cover of Time magazine? How about meeting the creators behind it...? ,Conor McGinn,,,
B34.2_WS20_711369453_TLK_EDT_V2_FIN,711369453,e4f4982e-c558-4234-b6d9-3d49efa7371e,Building a sustainable electric vehicle empire,"In the east, this 'Tesla killer' is working away to take on the world. We hear from the president of Xpeng Motors, Brian Gu.",Brian Gu,,,Hal Hodson
B39.2_WS20_ 711369456_TLK_EDT_V2_FIN,711369456,13c75f72-4742-4e10-8935-6a9789132abf,Accelerating the fourth industrial revolution,"How fast will the fourth industrial revolution change society? And when? In this keynote, Nokia CEO Pekka Lundmark will explain how quickly we can expect this new age of telecommunications to evolve.",Pekka Lundmark,,,
B45.2_WS20_711369461_TLK_EDT_V2,711369461,d6356e5d-b745-4fd4-99d2-42ae61a3f36e,Coding the magic: How Mercedes-Benz is building next-level car software for its future mobile devices,The new CEO of one of the world's leading auto companies explores how the industry can adapt to a world that's changing faster than we have ever experienced.,Ola Källenius,,,
D26.2_WS20_711372557_TLK_EDT_V1_FIN,711372557,b40fe8b4-4eb4-4a19-a145-aa52a410fda9,'Intelligent economy' for China's next 10 years,"Baidu is building an AI-powered mobile ecosystem to better serve users in the fast-emerging intelligent economy. In this talk, Baidu’s executive vice president, Shen Dou, explains how user mobile needs and habits are changing, and how Baidu is using AI to provide a wider range of personalised mobile services and improve user-device interaction.",Dou Shen,,,
D29.2_WS20_711372563_TLK_EDT_V2_FIN,711372563,6d39c30e-8953-4e1a-8093-3329894a096f,The rise of the solopreneur,"This talk will showcase a rising star from the global startup scene, and highlight how they've grown exponentially over the past 12 months.",Romy Lynch,,,
C16.2_WS20_711372572_TLK_EDT_V1_FIN,711372572,053cc736-9c38-4aba-8c49-c5f82bd39e96,Work after crisis,"After almost 12 months, we’re still trying to adjust to this new world of remote work, and to find the best ways to get things done. In this fireside chat with Jemima Kiss, Cal Henderson, co-founder and CTO at Slack, will discuss key aspects of this reformed style of work, including how we can emerge stronger and with better methods of collaboration. Cal will also discuss the implications of this changing landscape on Slack’s business.",Cal Henderson,,,Jemima Kiss
C3.2_WS20_711372579_TLK_EDT_V2_FIN,711372579,e5b00394-bede-4251-9197-e873f7d9bde5,Building AI cities,"What will AI-powered cities – where people, technology and nature thrive together – look like? Join Victor Ai, the founder of AI unicorn Terminus Technologies, and Bjarke Ingles, the founder of Danish architect studio BIG, in this talk on how they're designing the AI cities of our future. ",Victor Ai,Bjarke Ingels,,
E19.2_WS20_711372587_TLK_EDT_V2_FIN,711372587,9e5de34d-472d-48f7-ade2-756f957bd680,Conscious capital,"Twenty years into the new millennium, we find ourselves in a bewildering time, beset by Covid-19, systemic racism, mass unemployment and climate change. Midas List investor Navin Chaddha believes we need to adapt as an industry to become conscious capitalists, building business for better, rather than business as usual.",Navin Chaddha,,,Christopher Lochhead
E11.2_WS20_711372592_TLK_EDT_V2_FIN,711372592,ab8ccbf8-b093-40ef-89da-67c3de3acf92,Investing in healthcare: The next frontier for human progress,"Since the outbreak of the pandemic, Chinese biotech and healthcare firms have raised US$2.1 billion from IPOs in mainland China, Hong Kong and the US – nearly double the rate of this time last year. Midas List investor Nisa Leung talks to us about the importance of this growing sector. ",Nisa Leung,,,James Kynge
E16.2_WS20_711372596_TLK_EDT_V2_FIN,711372596,031a2fb1-d46a-481e-8140-5b9b4e96012a,The rise of European VC,"Despite Covid-19 lockdowns, European VC deals are on the rise. Unicorn VC deal value grew to €3.1 billion in the first half of 2020, and is on pace to surpass the €5.7 billion record set in 2019. Hear from three of the top investors in Europe about the rise of European VC, how 2020 has affected their industry, and where to next.  ",Reshma Sohoni,Avi Eyal,Rainer Märkle,Steve O'Hear
E19.2_WS20_711372602_TLK_EDT_V2_FIN,711372602,e2edbdf5-9d79-48ae-bd96-de6bda01167f,How 2020 has changed the future of fundraising,"From increased founder activity to record-breaking VC interest, the fundraising marketplace in 2020 has changed early-stage capital forever. ",Russ Heddleston,,,
